"";"Statistik_Code";"Statistik_Label";"Tabelle";"Jahr";"AGS";"AGS_Label";"Merkmal";"Merkmal_Label";"Wert";"Wert_Code";"Wert_Label"
"2093";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Schulart (allgemeinbildende Schulen)";54036;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2094";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";9541;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2095";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";7299;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2096";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";6755;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2097";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";762;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2098";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14729";"Leipzig, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";24357;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2099";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";7006;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2100";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";5817;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2101";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";4527;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2102";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";925;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2103";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2019";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";18275;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2104";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";7831;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2105";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";5209;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2106";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";4869;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2107";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";392;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2108";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1788;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2109";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";305;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2110";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Schulart (allgemeinbildende Schulen)";20394;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2111";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";11581;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2112";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";11194;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2113";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";6676;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2114";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1259;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2115";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";164;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2116";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14521";"Erzgebirgskreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";30874;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2117";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";10355;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2118";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";9004;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2119";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";6779;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2120";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1655;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2121";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";263;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2122";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";28056;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2123";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";7335;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2124";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";6519;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2125";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";4852;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2126";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";887;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2127";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14523";"Vogtlandkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";19593;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2128";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";10187;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2129";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";8793;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2130";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";7953;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2131";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1482;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2132";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14524";"Zwickau, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";28415;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2133";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";20811;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2134";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";12434;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2135";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";17493;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2136";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";931;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2137";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";2279;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2138";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";467;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2139";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Schulart (allgemeinbildende Schulen)";54415;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2140";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";10887;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2141";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";9309;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2142";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";7195;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2143";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1464;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2144";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";95;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2145";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14625";"Bautzen, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";28950;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2146";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";8453;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2147";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";7724;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2148";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";5221;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2149";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";133;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2150";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1529;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2151";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";70;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2152";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14626";"Görlitz, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";23130;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2153";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14627";"Meißen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";8695;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2154";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14627";"Meißen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";8045;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2155";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14627";"Meißen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";6007;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2156";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14627";"Meißen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1184;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2157";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14627";"Meißen, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";23931;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2158";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";9088;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2159";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";7419;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2160";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";5392;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2161";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";1308;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2162";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";23207;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2163";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Grundschulen";"Schulart (allgemeinbildende Schulen)";20720;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2164";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";12047;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2165";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Gymnasien";"Schulart (allgemeinbildende Schulen)";15664;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2166";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Freie Waldorfschulen";"Schulart (allgemeinbildende Schulen)";690;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2167";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";2563;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2168";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Abendschulen und Kollegs";"Schulart (allgemeinbildende Schulen)";755;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2169";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Schulart (allgemeinbildende Schulen)";52439;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2170";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";9452;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2171";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";7141;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2172";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";6627;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2173";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";739;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2174";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14729";"Leipzig, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";23959;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2175";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Grundschulen";"Schulart (allgemeinbildende Schulen)";6875;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2176";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Schularten mit mehreren Bildungsgängen";"Schulart (allgemeinbildende Schulen)";5715;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2177";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Gymnasien";"Schulart (allgemeinbildende Schulen)";4487;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2178";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Sonderschulen/Förderschulen";"Schulart (allgemeinbildende Schulen)";920;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
"2179";"21111";"Statistik der allgemeinbildenden Schulen";"21111-01-03-4";"2018";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Schulart (allgemeinbildende Schulen)";17997;"BIL003__Schueler/-innen_an_allgemeinbildenden_Schulen__Anzahl";"Schüler/-innen an allgemeinbildenden Schulen"
